user_id,age_group,proficiency_level,event_id,event_name,topic,difficulty_level,content_type,question,user_answer,correct_answer,is_correct,response_time_sec,hint_used,attempts,score,engagement_level,next_recommended_difficulty,feedback
U014317,Adult,Advanced,E101,French Revolution,Revolution,Easy,Quiz,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,33,Yes,1,13,High,Medium,Consider revising this concept.
U014318,Child,Advanced,E101,French Revolution,Revolution,Medium,Simulation,When did the French Revolution begin?,1789,1789,1,34,Yes,1,14,Low,Hard,Great job! Keep progressing.
U014319,Teen,Advanced,E105,Indus Valley Civilization,Culture,Easy,Simulation,Which river was central to this civilization?,Indus,Indus,1,7,No,3,20,High,Medium,You're improving steadily.
U014320,Teen,Intermediate,E104,Cold War,Politics,Hard,Quiz,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,15,Yes,1,16,High,Hard,You're improving steadily.
U014321,Adult,Advanced,E102,World War II,War,Easy,Challenge,What ended World War II in Japan?,France,Atomic bombings,0,26,No,2,8,High,Easy,Excellent understanding!
U014322,Adult,Beginner,E105,Indus Valley Civilization,Culture,Hard,Quiz,Can you tell what was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,9,Yes,1,11,High,Hard,Great job! Keep progressing.
U014323,Child,Intermediate,E103,American Revolution,Revolution,Medium,Quiz,Who was the first President of the United States?,George Washington,George Washington,1,24,Yes,1,15,Medium,Hard,Great job! Keep progressing.
U014324,Adult,Advanced,E104,Cold War,Politics,Hard,Challenge,Which two superpowers were involved?,USA and USSR,USA and USSR,1,13,Yes,3,17,Low,Hard,Great job! Keep progressing.
U014325,Child,Intermediate,E104,Cold War,Politics,Easy,Simulation,What was the Truman Doctrine?,1945,Policy to contain communism,0,9,Yes,2,5,High,Easy,"Good effort, review the topic."
U014326,Child,Beginner,E101,French Revolution,Revolution,Easy,Simulation,What was the main cause of the French Revolution?,1945,Economic inequality,0,13,No,2,4,Low,Easy,"Good effort, review the topic."
U014327,Child,Advanced,E102,World War II,War,Hard,Challenge,Which country invaded Poland in 1939?,Random guess,Germany,0,17,No,2,4,Medium,Easy,Great job! Keep progressing.
U014328,Child,Beginner,E104,Cold War,Politics,Medium,Challenge,What was the Truman Doctrine?,1945,Policy to contain communism,0,21,Yes,1,8,High,Easy,Consider revising this concept.
U014329,Child,Beginner,E105,Indus Valley Civilization,Culture,Medium,Challenge,Which river was central to this civilization?,Random guess,Indus,0,8,Yes,3,4,Medium,Easy,"Good effort, review the topic."
U014330,Adult,Intermediate,E102,World War II,War,Easy,Quiz,Which country invaded Poland in 1939?,Germany,Germany,1,22,Yes,2,20,High,Medium,Excellent understanding!
U014331,Adult,Intermediate,E103,American Revolution,Revolution,Hard,Simulation,Who was the first President of the United States?,1945,George Washington,0,13,Yes,2,3,Medium,Easy,Consider revising this concept.
U014332,Teen,Advanced,E104,Cold War,Politics,Easy,Quiz,Identify which wall divided Berlin?,Berlin Wall,Berlin Wall,1,30,Yes,2,11,Low,Medium,You're improving steadily.
U014333,Child,Beginner,E103,American Revolution,Revolution,Medium,Simulation,Name the person who was the first President of the United States?,George Washington,George Washington,1,35,No,1,17,Medium,Hard,Consider revising this concept.
U014334,Teen,Advanced,E103,American Revolution,Revolution,Medium,Quiz,What year was the Declaration of Independence signed?,1776,1776,1,17,Yes,3,18,High,Hard,You're improving steadily.
U014335,Teen,Advanced,E104,Cold War,Politics,Easy,Challenge,Identify which wall divided Berlin?,1945,Berlin Wall,0,19,No,3,5,Medium,Easy,"Good effort, review the topic."
U014336,Teen,Beginner,E101,French Revolution,Revolution,Easy,Simulation,What was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,21,Yes,1,16,High,Medium,"Good effort, review the topic."
U014337,Adult,Intermediate,E104,Cold War,Politics,Easy,Simulation,Which two superpowers were involved?,USA and USSR,USA and USSR,1,16,No,2,13,Low,Medium,Great job! Keep progressing.
U014338,Teen,Advanced,E103,American Revolution,Revolution,Easy,Simulation,Which country did America gain independence from?,Britain,Britain,1,12,Yes,2,13,Medium,Medium,Excellent understanding!
U014339,Adult,Intermediate,E105,Indus Valley Civilization,Culture,Medium,Challenge,Can you tell what type of writing system did they use?,1945,Undeciphered script,0,8,No,3,7,Medium,Easy,Excellent understanding!
U014340,Teen,Intermediate,E105,Indus Valley Civilization,Culture,Easy,Simulation,What was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,31,No,2,11,Low,Medium,"Good effort, review the topic."
U014341,Teen,Intermediate,E102,World War II,War,Medium,Quiz,Identify which country invaded Poland in 1939?,Germany,Germany,1,34,No,3,16,Low,Hard,You're improving steadily.
U014342,Child,Intermediate,E101,French Revolution,Revolution,Hard,Challenge,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,21,Yes,2,14,High,Hard,Consider revising this concept.
U014343,Child,Intermediate,E103,American Revolution,Revolution,Hard,Challenge,Who was the first President of the United States?,France,George Washington,0,31,No,1,2,Medium,Easy,Great job! Keep progressing.
U014344,Child,Beginner,E102,World War II,War,Easy,Simulation,Name the person who was the leader of Nazi Germany?,Adolf Hitler,Adolf Hitler,1,31,No,1,18,Medium,Medium,Consider revising this concept.
U014345,Teen,Beginner,E102,World War II,War,Medium,Quiz,Name the person who was the leader of Nazi Germany?,Adolf Hitler,Adolf Hitler,1,35,Yes,3,10,High,Hard,Consider revising this concept.
U014346,Child,Beginner,E102,World War II,War,Medium,Quiz,What ended World War II in Japan?,France,Atomic bombings,0,20,No,2,2,Low,Easy,Excellent understanding!
U014347,Adult,Beginner,E101,French Revolution,Revolution,Easy,Quiz,What was the main cause of the French Revolution?,Random guess,Economic inequality,0,6,Yes,3,6,High,Easy,Consider revising this concept.
U014348,Teen,Intermediate,E105,Indus Valley Civilization,Culture,Medium,Simulation,What type of writing system did they use?,Random guess,Undeciphered script,0,31,Yes,1,1,Medium,Easy,You're improving steadily.
U014349,Teen,Beginner,E101,French Revolution,Revolution,Hard,Challenge,Who was executed during the Reign of Terror?,1945,Louis XVI,0,8,No,2,2,Medium,Easy,You're improving steadily.
U014350,Teen,Advanced,E102,World War II,War,Medium,Challenge,Identify which country invaded Poland in 1939?,1945,Germany,0,40,Yes,2,5,Low,Easy,"Good effort, review the topic."
U014351,Adult,Advanced,E102,World War II,War,Medium,Quiz,Who was the leader of Nazi Germany?,I don't know,Adolf Hitler,0,19,No,3,7,Low,Easy,You're improving steadily.
U014352,Teen,Advanced,E104,Cold War,Politics,Medium,Challenge,Can you tell what was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,24,Yes,3,20,High,Hard,Consider revising this concept.
U014353,Adult,Beginner,E104,Cold War,Politics,Easy,Quiz,Identify which wall divided Berlin?,Berlin Wall,Berlin Wall,1,22,No,1,18,High,Medium,"Good effort, review the topic."
U014354,Adult,Intermediate,E105,Indus Valley Civilization,Culture,Medium,Challenge,What was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,16,No,2,19,High,Hard,Excellent understanding!
U014355,Teen,Beginner,E103,American Revolution,Revolution,Easy,Quiz,Which country did America gain independence from?,1945,Britain,0,35,Yes,3,5,Low,Easy,Great job! Keep progressing.
U014356,Adult,Beginner,E101,French Revolution,Revolution,Easy,Challenge,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,35,Yes,1,17,Low,Medium,Excellent understanding!
U014357,Child,Intermediate,E103,American Revolution,Revolution,Medium,Challenge,What year was the Declaration of Independence signed?,1776,1776,1,13,Yes,2,15,Medium,Hard,Excellent understanding!
U014358,Teen,Advanced,E102,World War II,War,Easy,Quiz,Who was the leader of Nazi Germany?,I don't know,Adolf Hitler,0,8,Yes,2,3,Medium,Easy,Great job! Keep progressing.
U014359,Teen,Advanced,E101,French Revolution,Revolution,Hard,Simulation,Who was executed during the Reign of Terror?,I don't know,Louis XVI,0,25,No,2,1,High,Easy,"Good effort, review the topic."
U014360,Adult,Advanced,E101,French Revolution,Revolution,Hard,Simulation,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,13,No,1,10,Low,Hard,Excellent understanding!
U014361,Child,Intermediate,E102,World War II,War,Easy,Challenge,Can you tell what ended World War II in Japan?,Atomic bombings,Atomic bombings,1,26,No,1,20,High,Medium,"Good effort, review the topic."
U014362,Child,Beginner,E102,World War II,War,Medium,Challenge,Identify which country invaded Poland in 1939?,Germany,Germany,1,39,Yes,2,12,Low,Hard,"Good effort, review the topic."
U014363,Teen,Beginner,E104,Cold War,Politics,Hard,Quiz,Which two superpowers were involved?,USA and USSR,USA and USSR,1,23,Yes,1,15,Medium,Hard,Excellent understanding!
U014364,Child,Beginner,E105,Indus Valley Civilization,Culture,Medium,Quiz,Identify which river was central to this civilization?,Indus,Indus,1,26,Yes,2,15,Low,Hard,You're improving steadily.
U014365,Adult,Advanced,E101,French Revolution,Revolution,Easy,Simulation,Who was executed during the Reign of Terror?,France,Louis XVI,0,17,No,1,7,Low,Easy,Excellent understanding!
U014366,Teen,Beginner,E104,Cold War,Politics,Easy,Challenge,Can you tell what was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,17,Yes,2,11,Low,Medium,Consider revising this concept.
U014367,Adult,Intermediate,E101,French Revolution,Revolution,Hard,Simulation,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,17,Yes,1,19,High,Hard,Excellent understanding!
U014368,Child,Advanced,E104,Cold War,Politics,Medium,Challenge,Which wall divided Berlin?,Berlin Wall,Berlin Wall,1,21,No,1,19,High,Hard,You're improving steadily.
U014369,Teen,Advanced,E102,World War II,War,Easy,Challenge,Who was the leader of Nazi Germany?,Adolf Hitler,Adolf Hitler,1,19,Yes,1,18,High,Medium,You're improving steadily.
U014370,Adult,Intermediate,E104,Cold War,Politics,Easy,Challenge,Which two superpowers were involved?,USA and USSR,USA and USSR,1,5,No,1,11,Low,Medium,Great job! Keep progressing.
U014371,Child,Advanced,E103,American Revolution,Revolution,Hard,Simulation,What year was the Declaration of Independence signed?,1776,1776,1,16,No,3,10,Low,Hard,You're improving steadily.
U014372,Adult,Beginner,E101,French Revolution,Revolution,Hard,Simulation,Can you tell what was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,40,No,3,17,Low,Hard,Excellent understanding!
U014373,Child,Beginner,E103,American Revolution,Revolution,Easy,Simulation,Which country did America gain independence from?,Britain,Britain,1,30,No,2,14,Low,Medium,Excellent understanding!
U014374,Adult,Intermediate,E104,Cold War,Politics,Medium,Challenge,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,19,Yes,2,10,Medium,Hard,Excellent understanding!
U014375,Child,Intermediate,E102,World War II,War,Easy,Quiz,Name the person who was the leader of Nazi Germany?,1945,Adolf Hitler,0,11,No,1,4,Medium,Easy,Great job! Keep progressing.
U014376,Teen,Advanced,E103,American Revolution,Revolution,Hard,Quiz,What year was the Declaration of Independence signed?,1776,1776,1,24,Yes,3,14,Medium,Hard,"Good effort, review the topic."
U014377,Teen,Intermediate,E104,Cold War,Politics,Hard,Simulation,Which wall divided Berlin?,Random guess,Berlin Wall,0,22,Yes,2,3,Medium,Easy,Great job! Keep progressing.
U014378,Adult,Intermediate,E105,Indus Valley Civilization,Culture,Medium,Simulation,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,18,Yes,2,12,High,Hard,"Good effort, review the topic."
U014379,Adult,Beginner,E104,Cold War,Politics,Medium,Quiz,Which two superpowers were involved?,USA and USSR,USA and USSR,1,13,No,3,10,Low,Hard,You're improving steadily.
U014380,Adult,Beginner,E104,Cold War,Politics,Hard,Simulation,Identify which wall divided Berlin?,Random guess,Berlin Wall,0,23,Yes,2,8,High,Easy,You're improving steadily.
U014381,Child,Intermediate,E101,French Revolution,Revolution,Hard,Challenge,What was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,9,No,3,17,Medium,Hard,Excellent understanding!
U014382,Teen,Advanced,E101,French Revolution,Revolution,Easy,Quiz,What was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,19,Yes,2,19,High,Medium,"Good effort, review the topic."
U014383,Adult,Advanced,E104,Cold War,Politics,Easy,Simulation,Identify which two superpowers were involved?,I don't know,USA and USSR,0,7,Yes,2,7,Medium,Easy,Great job! Keep progressing.
U014384,Child,Intermediate,E105,Indus Valley Civilization,Culture,Easy,Quiz,What was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,17,Yes,2,11,Low,Medium,Great job! Keep progressing.
U014385,Teen,Beginner,E101,French Revolution,Revolution,Easy,Quiz,Name the person who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,23,No,3,16,Medium,Medium,Consider revising this concept.
U014386,Teen,Intermediate,E102,World War II,War,Medium,Quiz,Can you tell what ended World War II in Japan?,Atomic bombings,Atomic bombings,1,12,Yes,3,16,Medium,Hard,You're improving steadily.
U014387,Teen,Intermediate,E104,Cold War,Politics,Easy,Quiz,Identify which two superpowers were involved?,USA and USSR,USA and USSR,1,39,No,1,16,High,Medium,You're improving steadily.
U014388,Child,Beginner,E101,French Revolution,Revolution,Hard,Challenge,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,40,No,1,18,High,Hard,Great job! Keep progressing.
U014389,Child,Intermediate,E102,World War II,War,Easy,Simulation,Which country invaded Poland in 1939?,Germany,Germany,1,25,No,1,10,Medium,Medium,You're improving steadily.
U014390,Adult,Beginner,E104,Cold War,Politics,Easy,Quiz,Identify which two superpowers were involved?,USA and USSR,USA and USSR,1,26,Yes,2,20,Medium,Medium,Consider revising this concept.
U014391,Adult,Advanced,E105,Indus Valley Civilization,Culture,Easy,Challenge,What was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,13,Yes,3,15,Low,Medium,You're improving steadily.
U014392,Adult,Advanced,E102,World War II,War,Medium,Challenge,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,14,No,3,19,Medium,Hard,Great job! Keep progressing.
U014393,Adult,Intermediate,E105,Indus Valley Civilization,Culture,Easy,Challenge,Can you tell what was a key feature of Indus cities?,France,Advanced drainage,0,40,Yes,1,5,High,Easy,Consider revising this concept.
U014394,Child,Intermediate,E105,Indus Valley Civilization,Culture,Easy,Simulation,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,30,Yes,3,20,Medium,Medium,Consider revising this concept.
U014395,Adult,Intermediate,E105,Indus Valley Civilization,Culture,Hard,Simulation,What was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,10,Yes,1,17,High,Hard,"Good effort, review the topic."
U014396,Child,Beginner,E101,French Revolution,Revolution,Hard,Quiz,What was the main cause of the French Revolution?,Random guess,Economic inequality,0,6,No,1,4,Low,Easy,Great job! Keep progressing.
U014397,Adult,Beginner,E101,French Revolution,Revolution,Medium,Quiz,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,19,No,1,11,Medium,Hard,Excellent understanding!
U014398,Adult,Advanced,E103,American Revolution,Revolution,Easy,Simulation,Who was the first President of the United States?,George Washington,George Washington,1,11,Yes,3,10,High,Medium,Excellent understanding!
U014399,Teen,Advanced,E103,American Revolution,Revolution,Medium,Challenge,Which country did America gain independence from?,Britain,Britain,1,7,No,1,10,Low,Hard,Consider revising this concept.
U014400,Adult,Intermediate,E101,French Revolution,Revolution,Easy,Challenge,Who was executed during the Reign of Terror?,I don't know,Louis XVI,0,7,No,2,5,High,Easy,"Good effort, review the topic."
U014401,Child,Advanced,E102,World War II,War,Medium,Simulation,Who was the leader of Nazi Germany?,I don't know,Adolf Hitler,0,9,Yes,2,0,Low,Easy,"Good effort, review the topic."
U014402,Teen,Intermediate,E103,American Revolution,Revolution,Hard,Quiz,Identify which country did America gain independence from?,Britain,Britain,1,38,No,1,16,Low,Hard,You're improving steadily.
U014403,Teen,Beginner,E105,Indus Valley Civilization,Culture,Easy,Simulation,What type of writing system did they use?,I don't know,Undeciphered script,0,33,Yes,3,2,High,Easy,Excellent understanding!
U014404,Teen,Beginner,E105,Indus Valley Civilization,Culture,Easy,Quiz,Identify which river was central to this civilization?,Indus,Indus,1,20,Yes,2,17,Low,Medium,Consider revising this concept.
U014405,Teen,Advanced,E103,American Revolution,Revolution,Easy,Challenge,Who was the first President of the United States?,George Washington,George Washington,1,8,No,3,17,Low,Medium,Consider revising this concept.
U014406,Child,Intermediate,E105,Indus Valley Civilization,Culture,Easy,Quiz,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,24,No,1,19,Medium,Medium,Excellent understanding!
U014407,Teen,Beginner,E101,French Revolution,Revolution,Easy,Quiz,Who was executed during the Reign of Terror?,I don't know,Louis XVI,0,31,Yes,2,0,Low,Easy,You're improving steadily.
U014408,Teen,Intermediate,E103,American Revolution,Revolution,Medium,Quiz,What year was the Declaration of Independence signed?,1776,1776,1,32,No,1,14,Medium,Hard,Excellent understanding!
U014409,Teen,Advanced,E103,American Revolution,Revolution,Medium,Quiz,Who was the first President of the United States?,George Washington,George Washington,1,13,No,3,13,High,Hard,"Good effort, review the topic."
U014410,Child,Intermediate,E103,American Revolution,Revolution,Hard,Quiz,What year was the Declaration of Independence signed?,France,1776,0,20,Yes,3,2,Medium,Easy,Consider revising this concept.
U014411,Teen,Advanced,E103,American Revolution,Revolution,Medium,Quiz,Who was the first President of the United States?,France,George Washington,0,9,Yes,1,1,Medium,Easy,Great job! Keep progressing.
U014412,Child,Intermediate,E105,Indus Valley Civilization,Culture,Easy,Quiz,Identify which river was central to this civilization?,Indus,Indus,1,35,Yes,2,16,Low,Medium,"Good effort, review the topic."
U014413,Adult,Beginner,E105,Indus Valley Civilization,Culture,Hard,Challenge,What was a key feature of Indus cities?,France,Advanced drainage,0,15,Yes,2,3,Low,Easy,Consider revising this concept.
U014414,Teen,Intermediate,E105,Indus Valley Civilization,Culture,Medium,Challenge,What was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,17,Yes,1,20,High,Hard,Excellent understanding!
U014415,Adult,Beginner,E104,Cold War,Politics,Hard,Challenge,Which two superpowers were involved?,USA and USSR,USA and USSR,1,29,Yes,1,13,Medium,Hard,Great job! Keep progressing.
U014416,Teen,Intermediate,E101,French Revolution,Revolution,Hard,Simulation,When did the French Revolution begin?,1789,1789,1,27,Yes,3,20,Low,Hard,You're improving steadily.
U014417,Adult,Intermediate,E103,American Revolution,Revolution,Easy,Simulation,Can you tell what year was the Declaration of Independence signed?,1776,1776,1,8,No,1,13,Low,Medium,"Good effort, review the topic."
U014418,Adult,Beginner,E104,Cold War,Politics,Medium,Simulation,What was the Truman Doctrine?,Random guess,Policy to contain communism,0,5,Yes,1,1,High,Easy,Consider revising this concept.
U014419,Child,Beginner,E101,French Revolution,Revolution,Hard,Quiz,Who was executed during the Reign of Terror?,I don't know,Louis XVI,0,5,No,3,8,Low,Easy,Excellent understanding!
U014420,Child,Advanced,E104,Cold War,Politics,Medium,Simulation,Which two superpowers were involved?,USA and USSR,USA and USSR,1,20,No,3,19,Medium,Hard,You're improving steadily.
U014421,Child,Intermediate,E104,Cold War,Politics,Medium,Challenge,Which two superpowers were involved?,USA and USSR,USA and USSR,1,40,Yes,1,14,High,Hard,You're improving steadily.
U014422,Teen,Beginner,E101,French Revolution,Revolution,Hard,Simulation,When did the French Revolution begin?,1789,1789,1,26,Yes,3,20,High,Hard,You're improving steadily.
U014423,Adult,Intermediate,E102,World War II,War,Hard,Quiz,Identify which country invaded Poland in 1939?,Germany,Germany,1,20,No,1,20,High,Hard,You're improving steadily.
U014424,Adult,Beginner,E101,French Revolution,Revolution,Easy,Simulation,Who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,22,Yes,1,11,Medium,Medium,Consider revising this concept.
U014425,Child,Intermediate,E103,American Revolution,Revolution,Medium,Quiz,Which country did America gain independence from?,Britain,Britain,1,24,Yes,3,20,High,Hard,"Good effort, review the topic."
U014426,Teen,Advanced,E103,American Revolution,Revolution,Hard,Simulation,What year was the Declaration of Independence signed?,1776,1776,1,40,No,3,16,Medium,Hard,Consider revising this concept.
U014427,Child,Beginner,E103,American Revolution,Revolution,Hard,Quiz,Name the person who was the first President of the United States?,George Washington,George Washington,1,25,No,1,17,Medium,Hard,You're improving steadily.
U014428,Adult,Beginner,E104,Cold War,Politics,Hard,Challenge,Identify which two superpowers were involved?,Random guess,USA and USSR,0,40,Yes,2,1,Low,Easy,Consider revising this concept.
U014429,Child,Intermediate,E104,Cold War,Politics,Easy,Challenge,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,27,No,3,16,High,Medium,"Good effort, review the topic."
U014430,Teen,Advanced,E105,Indus Valley Civilization,Culture,Hard,Quiz,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,26,Yes,2,11,Medium,Hard,Great job! Keep progressing.
U014431,Child,Beginner,E101,French Revolution,Revolution,Medium,Simulation,Name the person who was executed during the Reign of Terror?,Louis XVI,Louis XVI,1,36,No,1,16,Low,Hard,"Good effort, review the topic."
U014432,Teen,Beginner,E104,Cold War,Politics,Easy,Quiz,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,31,Yes,2,14,Low,Medium,You're improving steadily.
U014433,Child,Advanced,E104,Cold War,Politics,Hard,Quiz,Which two superpowers were involved?,USA and USSR,USA and USSR,1,8,No,1,18,Medium,Hard,Great job! Keep progressing.
U014434,Adult,Beginner,E104,Cold War,Politics,Easy,Challenge,Which two superpowers were involved?,France,USA and USSR,0,31,Yes,3,0,High,Easy,Excellent understanding!
U014435,Child,Beginner,E101,French Revolution,Revolution,Easy,Challenge,What was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,38,No,3,10,Medium,Medium,You're improving steadily.
U014436,Adult,Intermediate,E105,Indus Valley Civilization,Culture,Medium,Simulation,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,34,Yes,1,13,Low,Hard,Excellent understanding!
U014437,Teen,Intermediate,E105,Indus Valley Civilization,Culture,Hard,Challenge,What was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,14,Yes,3,10,Medium,Hard,Excellent understanding!
U014438,Teen,Beginner,E103,American Revolution,Revolution,Medium,Quiz,What year was the Declaration of Independence signed?,Random guess,1776,0,38,No,2,8,Low,Easy,Great job! Keep progressing.
U014439,Child,Advanced,E104,Cold War,Politics,Easy,Quiz,Which wall divided Berlin?,Berlin Wall,Berlin Wall,1,27,No,3,11,Medium,Medium,Excellent understanding!
U014440,Teen,Beginner,E101,French Revolution,Revolution,Easy,Quiz,What was the main cause of the French Revolution?,I don't know,Economic inequality,0,18,Yes,2,8,High,Easy,Great job! Keep progressing.
U014441,Adult,Intermediate,E103,American Revolution,Revolution,Hard,Challenge,Can you tell what year was the Declaration of Independence signed?,1776,1776,1,13,No,3,20,High,Hard,You're improving steadily.
U014442,Teen,Beginner,E102,World War II,War,Hard,Simulation,Name the person who was the leader of Nazi Germany?,Adolf Hitler,Adolf Hitler,1,36,Yes,2,10,Medium,Hard,Excellent understanding!
U014443,Teen,Beginner,E104,Cold War,Politics,Easy,Simulation,Identify which two superpowers were involved?,USA and USSR,USA and USSR,1,17,No,1,19,High,Medium,Consider revising this concept.
U014444,Child,Beginner,E105,Indus Valley Civilization,Culture,Easy,Quiz,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,27,No,1,11,Medium,Medium,Great job! Keep progressing.
U014445,Teen,Beginner,E105,Indus Valley Civilization,Culture,Easy,Simulation,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,17,Yes,3,20,Medium,Medium,"Good effort, review the topic."
U014446,Child,Advanced,E103,American Revolution,Revolution,Hard,Simulation,Who was the first President of the United States?,1945,George Washington,0,6,Yes,3,4,Low,Easy,Excellent understanding!
U014447,Adult,Intermediate,E103,American Revolution,Revolution,Easy,Simulation,Who was the first President of the United States?,France,George Washington,0,25,No,1,5,Medium,Easy,Consider revising this concept.
U014448,Adult,Beginner,E105,Indus Valley Civilization,Culture,Hard,Quiz,Which river was central to this civilization?,Indus,Indus,1,10,No,3,13,High,Hard,Excellent understanding!
U014449,Teen,Advanced,E102,World War II,War,Medium,Challenge,Which country invaded Poland in 1939?,Random guess,Germany,0,13,Yes,2,4,Medium,Easy,Excellent understanding!
U014450,Child,Intermediate,E105,Indus Valley Civilization,Culture,Hard,Simulation,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,22,No,3,13,High,Hard,Consider revising this concept.
U014451,Child,Intermediate,E103,American Revolution,Revolution,Medium,Quiz,Who was the first President of the United States?,Random guess,George Washington,0,40,Yes,1,3,Medium,Easy,Excellent understanding!
U014452,Child,Beginner,E101,French Revolution,Revolution,Easy,Challenge,What was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,23,Yes,1,15,Medium,Medium,Excellent understanding!
U014453,Adult,Beginner,E102,World War II,War,Medium,Challenge,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,16,No,1,10,Medium,Hard,Great job! Keep progressing.
U014454,Teen,Intermediate,E102,World War II,War,Hard,Simulation,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,5,Yes,2,13,Low,Hard,Excellent understanding!
U014455,Teen,Advanced,E101,French Revolution,Revolution,Hard,Challenge,What was the main cause of the French Revolution?,Economic inequality,Economic inequality,1,32,Yes,2,13,Low,Hard,Excellent understanding!
U014456,Child,Beginner,E105,Indus Valley Civilization,Culture,Hard,Simulation,Identify which river was central to this civilization?,Indus,Indus,1,9,Yes,3,16,High,Hard,Consider revising this concept.
U014457,Adult,Advanced,E103,American Revolution,Revolution,Easy,Quiz,Who was the first President of the United States?,George Washington,George Washington,1,14,No,2,20,Low,Medium,Excellent understanding!
U014458,Child,Beginner,E105,Indus Valley Civilization,Culture,Medium,Challenge,What type of writing system did they use?,Undeciphered script,Undeciphered script,1,35,Yes,2,13,Medium,Hard,You're improving steadily.
U014459,Teen,Intermediate,E102,World War II,War,Medium,Quiz,Who was the leader of Nazi Germany?,Adolf Hitler,Adolf Hitler,1,32,Yes,2,17,High,Hard,Great job! Keep progressing.
U014460,Child,Advanced,E103,American Revolution,Revolution,Hard,Challenge,Which country did America gain independence from?,Britain,Britain,1,32,Yes,1,13,Low,Hard,Great job! Keep progressing.
U014461,Child,Advanced,E101,French Revolution,Revolution,Easy,Challenge,When did the French Revolution begin?,1789,1789,1,36,No,2,20,Low,Medium,"Good effort, review the topic."
U014462,Teen,Intermediate,E101,French Revolution,Revolution,Medium,Simulation,What was the main cause of the French Revolution?,France,Economic inequality,0,35,Yes,1,4,High,Easy,You're improving steadily.
U014463,Teen,Advanced,E102,World War II,War,Easy,Quiz,Identify which country invaded Poland in 1939?,France,Germany,0,39,Yes,1,0,Medium,Easy,Consider revising this concept.
U014464,Adult,Beginner,E102,World War II,War,Easy,Simulation,What ended World War II in Japan?,Atomic bombings,Atomic bombings,1,38,Yes,3,15,High,Medium,Consider revising this concept.
U014465,Child,Beginner,E104,Cold War,Politics,Medium,Quiz,What was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,30,Yes,1,13,Low,Hard,You're improving steadily.
U014466,Child,Beginner,E105,Indus Valley Civilization,Culture,Easy,Challenge,What was a key feature of Indus cities?,Advanced drainage,Advanced drainage,1,13,No,3,16,High,Medium,You're improving steadily.
U014467,Adult,Advanced,E102,World War II,War,Hard,Simulation,What ended World War II in Japan?,I don't know,Atomic bombings,0,12,Yes,2,5,High,Easy,Consider revising this concept.
U014468,Teen,Advanced,E104,Cold War,Politics,Easy,Quiz,Can you tell what was the Truman Doctrine?,Policy to contain communism,Policy to contain communism,1,30,No,2,10,Medium,Medium,Consider revising this concept.
U014469,Adult,Advanced,E103,American Revolution,Revolution,Hard,Challenge,Identify which country did America gain independence from?,Britain,Britain,1,40,Yes,3,15,Low,Hard,Consider revising this concept.
U014470,Teen,Intermediate,E101,French Revolution,Revolution,Medium,Simulation,Who was executed during the Reign of Terror?,France,Louis XVI,0,38,No,1,0,Low,Easy,You're improving steadily.
